https://jwst-docs.stsci.edu/display/JDAT/Information+for+Early+Release+Science+%28ERS%29+Proposers+about+JWST+Data,Information for Early Release Science (ERS) Proposers about JWST Data - JWST Data - JWST User Docume,en,19.88968,1.0376183,20170728035148',Yes
https://www.jpl.nasa.gov/about/exec.php,Executive Council,it,15.855349,1.1230108,20170728035148',No
https://jwst-docs.stsci.edu/display/JPP/JWST+Astronomers+Proposal+Tool%2C+APT,JWST Astronomers Proposal Tool. APT - JWST Observation Planning - JWST User Documentation,en,19.88968,1.0376183,20170728035148',Yes
http://itanet3.iaps.inaf.it/SGF/assembly3/,Index of /SGF/assembly3,ro,32.239784,1.0748967,20170728035148',No
http://spaceguard.iaps.inaf.it/NScience/NScience.html,NEO Science,en,36.50262,1.1998497,20170728035148',Yes
https://jwst-docs.stsci.edu/display/JSP/JWST+DD+ERS+Special+Observational+Policies,JWST DD ERS Special Observational Policies - JWST Science Policy - JWST User Documentation,en,29.83452,1.0202024,20170728035148',Yes
http://ssc.spitzer.caltech.edu/,Spitzer Science Center,en,20.548258,1.0259638,20170728035148',Yes
http://blogs.esa.int/rosetta/2016/09/28/the-story-behind-finding-philae/,The story behind finding Philae | Rosetta - ESA's comet chaser,en,19.271534,1.0120654,20170728035148',Yes
http://www.minorplanetcenter.net/mpec/K14/K14J96.html,MPEC 2014-J96 : 2014 JW54,en,17.862709,1.013469,20170728035148',Yes
http://www.esa.int/Our_Activities/Space_Science/SMART-1/The_magic_of_ion_engines/(print),The magic of ion engines / SMART-1 / Space Science / Our Activities / ESA,en-GB,25.37037,1.0156279,20170728035148',Yes
http://www.minorplanetcenter.net/mpec/K16/K16C73.html,MPEC 2016-C73 : 2016 CT30,en,17.442041,1.013469,20170728035148',Yes
http://www.asc-csa.gc.ca/eng/search/video/default.asp,Video Search - Canadian Space Agency,en,17.119566,1.0298884,20170728035148',Yes
http://www.os-templates.com/,OS Templates | Download 571 Website Templates - Premium and Free Website Templates. Responsive. HTML,en,15.348821,1.0816817,20170728035148',No
https://jwst-docs.stsci.edu/display/JPP,JWST Observation Planning Documentation - JWST Observation Planning - JWST User Documentation,en,19.88968,1.0376183,20170728035148',Yes
http://spaceguard.iaps.inaf.it/SGF/INDEX.html,The Spaceguard Foundation home page,en,36.50262,1.1998497,20170728035148',Yes
http://www.asc-csa.gc.ca/eng/terms.asp,Terms - Canadian Space Agency,en,17.119566,1.0298884,20170728035148',No
http://www.esa.int/Our_Activities/Space_Science/Rosetta/The_Rosetta_lander,The Rosetta lander / Rosetta / Space Science / Our Activities / ESA,en-GB,32.507988,1.0149043,20170728035148',Yes
http://www.lpi.usra.edu/science/LunarWater/,Water in the Moon,en,23.908754,1.0312144,20170728035148',Yes
http://sci.esa.int/rosetta/35061-instruments/,ESA Science & Technology: Orbiter Instruments,en,19.271534,1.0120654,20170728035148',Yes
http://www.lpi.usra.edu/exploration/HadeanEarth/,Impact Cratering on the Hadean Earth,en,45.62186,1.0147051,20170728040134',Yes
https://www.ipac.caltech.edu/page/visualization,Science Visualization & Illustration | IPAC Science Visualization & Illustration | IPAC,fr,29.264038,1.04,20170728040134',Yes
http://sci.esa.int/rosetta/54156-svetlana-gerasimenko-and-klim-churyumov-in-kourou/,ESA Science & Technology: Svetlana Gerasimenko and Klim Churyumov in Kourou,en,25.66997,1.0184011,20170728040134',No
https://www.ipac.caltech.edu/project/euclid,Euclid | IPAC,fr,29.264038,1.02,20170728040134',Yes
http://www.asi.it/it/attivita/esplorare-lo-spazio/esplorazione-del-sistema-solare/rosetta,ROSETTA | A.S.I. - Agenzia Spaziale Italiana,it,26.8221,2,20170728040134',Yes
http://www.esa.int/Our_Activities/Space_Science/Rosetta/The_Rosetta_lander/(print),The Rosetta lander / Rosetta / Space Science / Our Activities / ESA,en-GB,23.292618,1.013532,20170728040134',Yes
http://www.bellatrixobservatory.org/25143.html,(25143) Itokawa,en,35.23978,1.0101262,20170728040134',Yes
https://www.jpl.nasa.gov/edu/learn/tag/search/Mars,STEM Activities for Students | NASA/JPL Edu,en,50.80956,1.0112301,20170728040134',Yes
http://www2.lowell.edu/users/elgb/staff.html,LONEOS Staff,it,59.467407,2,20170728040134',Yes
http://www.esa.int/Our_Activities/Space_Science/Rosetta/The_long_trek/(print),The long trek / Rosetta / Space Science / Our Activities / ESA,en-GB,34.9466,1.013532,20170728040134',Yes
http://www.esa.int/Our_Activities/Space_Science/Rosetta/Why_Rosetta/(print),Why 'Rosetta'? / Rosetta / Space Science / Our Activities / ESA,en-GB,24.285334,1.0131806,20170728040134',Yes
http://www.planetary.org/,Home | The Planetary Society,en,20.781971,1.039423,20170728040134',Yes
https://www.ipac.caltech.edu/outreach/projects,Education & Outreach | IPAC,fr,29.264038,1.04,20170728040134',Yes
http://www.bellatrixobservatory.org/clusters.html,Masi Astro_images_clusters,en,35.23978,1.0202526,20170728040134',No
http://itanet3.iaps.inaf.it/SGF/italian_bylaws.html,By-laws of the Spaceguard Foundation (italian),it,19.377186,1.4299587,20170728040134',No
https://www.ipac.caltech.edu/project/wise,WISE | IPAC,en,29.264038,1.02,20170728040134',Yes
http://www.lpi.usra.edu/social/,Social Media,lt,15.348821,2,20170728040134',No
http://sci.esa.int/rosetta/47310-rosetta-status-report-no-138/,ESA Science & Technology: No. 138 - Trajectory correction manoeuvre,en,67.177086,1.0134943,20170728040134',Yes
https://www.jpl.nasa.gov/edu/learn/tag/search/Saturn,STEM Activities for Students | NASA/JPL Edu,en,50.80956,1.0112301,20170728040134',Yes
https://www.ipac.caltech.edu/project/neocam,NEOCam | IPAC,en,29.264038,1.02,20170728040134',Yes
http://www.esa.int/Our_Activities/Operations/Estrack,Estrack / Operations / Our Activities / ESA,en-GB,26.238922,1.0933588,20170728040134',Yes
https://www.ipac.caltech.edu/page/animation-video,Animation/Video Production | IPAC Animation/Video Production | IPAC,fr,29.264038,1.04,20170728040134',No
http://www.esa.int/Our_Activities/Space_News,Space News / Our Activities / ESA,en-GB,16.457994,2.8915446,20170728040134',Yes
http://www.esa.int/spaceinimages/Images/2003/07/BepiColombo,Space in Images - 2003 - 07 - BepiColombo,en-GB,25.37037,2,20170728040134',Yes
http://lunar.colorado.edu/,Lunar University Network for Astrophysics Research (LUNAR) ...exploring the cosmos from the Moon • L,en,45.62186,1.0147051,20170728040134',Yes
http://www.bellatrixobservatory.org/newvarm78.html,Bellatrix Astronomical Observatory: McNeil's Nebula and a few new variable stars close to it,en,35.23978,1.0101262,20170728040134',Yes
